C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub12_EP04_16-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub12_EP06_06-surprise.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub12_EP08_01-surprise.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub12_EP08_03-surprise.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub12_EP08_07-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub12_EP09_02-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub12_EP09_06-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub12_EP16_02-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub13_EP03_01-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub13_EP09_10-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub14_EP09_03-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub14_EP09_04-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub14_EP09_06-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub15_EP03_02-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub15_EP04_02-surprise.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub15_EP08_02-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub16_EP01_05-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub16_EP01_08-repression.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub16_EP04_02f-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP01_06-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP01_13-surprise.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP01_15-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP02_01-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP02_03-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP02_11-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP02_18f-repression.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP03_02-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP03_09-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP05_02-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP05_03-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP05_03f-repression.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP05_04-repression.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP05_09-repression.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP05_10-repression.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP06_04-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP06_07-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP06_08-repression.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP07_01-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP08_02-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP10_06-repression.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP11_01-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP11_02-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP12_03-repression.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP13_03-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP13_04-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP13_06-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP13_09-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP15_04-repression.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP16_01f-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub17_EP18_07-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub19_EP01_01f-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub19_EP01_02f-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub19_EP02_01-surprise.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub19_EP06_01f-surprise.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub19_EP08_02-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub19_EP11_04f-surprise.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub19_EP13_01-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub19_EP16_01-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub19_EP16_02-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub19_EP19_02-surprise.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub19_EP19_03-surprise.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub20_EP01_03-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub20_EP06_03-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub21_EP05_02-repression.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub22_EP01_12-repression.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub22_EP13_08-repression.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub23_EP02_01-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub23_EP03_14f-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub23_EP04_03f-repression.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub23_EP05_24f-repression.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub23_EP05_25f-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub23_EP12_02f-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub23_EP12_03-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub23_EP13_04-repression.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub24_EP01_08-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub24_EP02_02f-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub24_EP18_03-surprise.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub25_EP09_02-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub25_EP10_01-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub25_EP10_10-surprise.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub25_EP12_01-surprise.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub25_EP18_04f-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub26_EP03_10-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub26_EP09_04-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub26_EP09_09-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub26_EP13_02-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub26_EP13_11-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub26_EP16_01-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub26_EP18_44-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub26_EP18_47-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub26_EP18_49-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub26_EP18_50-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/casme2-sub26_EP18_51-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-006_1_2-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-006_1_3-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-006_1_4-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-006_1_5-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-006_1_6-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-006_2_4-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-006_3_4-sadness.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-006_3_5-surprise.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-006_5_10-fear.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-006_5_11-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-006_5_9-surprise.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-007_3_1-fear.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-007_5_3-surprise.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-007_6_1-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-007_6_2-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-007_6_3-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-007_6_5-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-007_7_1-surprise.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-007_7_5-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-009_2_1-fear.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-009_3_2-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-009_3_3-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-009_3_4-surprise.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-010_2_1-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-010_2_8-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-010_4_1-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-010_4_2-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-011_1_4-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-011_2_1-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-011_2_2-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-011_2_3-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-011_2_7-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-011_3_1-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-011_3_4-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-011_3_5-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-011_3_6-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-011_4_1-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-011_4_12-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-011_4_13-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-011_4_2-contempt.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-011_5_1-contempt.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-011_6_1-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-011_6_13-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-011_6_5-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-011_6_6-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-011_7_1-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-011_7_10-contempt.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-012_3_1-fear.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-012_3_2-fear.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-012_7_1-surprise.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-013_1_10-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-013_1_11-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-013_1_12-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-013_1_8-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-013_1_9-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-013_7_7-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-014_1_1-fear.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-014_2_3-surprise.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-014_2_4-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-014_3_3-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-014_3_4-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-014_5_2-contempt.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-014_6_1-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-014_6_2-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-014_6_3-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-014_7_1-happiness.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-015_5_1-sadness.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-015_5_2-contempt.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-015_5_3-surprise.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-016_7_1-anger.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-016_7_2-surprise.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc3class/samm-016_7_3-anger.jpg,0
